timestamp,count
2026-04-08 09:07:36,6
2026-04-08 09:08:42,6
2026-04-08 09:09:49,6
2026-04-08 09:10:55,6
2026-04-08 09:12:02,6
2026-04-08 09:13:08,6
2026-04-08 09:14:14,12
2026-04-08 09:15:21,6
2026-04-08 09:16:27,12
2026-04-08 09:17:34,12
2026-04-08 09:18:40,12
2026-04-08 09:19:47,12
2026-04-08 09:20:53,12
2026-04-08 09:21:59,18
2026-04-08 09:23:06,18
2026-04-08 09:24:13,20
2026-04-08 09:25:20,20
2026-04-08 09:26:26,20
2026-04-08 09:27:33,20
2026-04-08 09:28:39,22
2026-04-08 09:29:45,20
2026-04-08 09:30:52,22
2026-04-08 09:31:58,22
2026-04-08 09:33:05,24
2026-04-08 09:34:12,24
2026-04-08 09:35:18,24
2026-04-08 09:36:24,24
2026-04-08 09:37:30,24
2026-04-08 09:38:35,24
2026-04-08 09:39:41,24
2026-04-08 09:40:47,27
2026-04-08 09:41:54,27
2026-04-08 09:43:00,27
2026-04-08 09:44:06,27
2026-04-08 09:45:12,27
2026-04-08 09:46:19,29
2026-04-08 09:47:25,29
2026-04-08 09:48:32,29
2026-04-08 09:49:39,29
2026-04-08 09:50:45,29
2026-04-08 09:51:51,29
2026-04-08 09:52:57,37
2026-04-08 09:54:03,37
2026-04-08 09:55:10,37
2026-04-08 09:56:16,37
2026-04-08 09:57:22,38
2026-04-08 09:58:29,37
2026-04-08 09:59:35,37
2026-04-08 10:00:42,37
2026-04-08 10:01:48,37
2026-04-08 10:02:55,37
2026-04-08 10:04:01,43
2026-04-08 10:05:07,43
2026-04-08 10:06:14,43
2026-04-08 10:07:20,43
2026-04-08 10:08:26,43
2026-04-08 10:09:33,43
2026-04-08 10:10:39,43
2026-04-08 10:11:45,43
2026-04-08 10:12:53,43
2026-04-08 10:13:59,43
2026-04-08 10:15:05,39
2026-04-08 10:16:12,39
2026-04-08 10:17:19,39
2026-04-08 10:18:25,39
2026-04-08 10:19:32,39
2026-04-08 10:20:38,39
2026-04-08 10:21:44,48
2026-04-08 10:22:54,48
2026-04-08 10:24:00,48
2026-04-08 10:25:07,48
2026-04-08 10:26:13,48
2026-04-08 10:27:19,47
2026-04-08 10:28:26,47
2026-04-08 10:29:32,47
2026-04-08 10:30:38,47
2026-04-08 10:31:45,47
2026-04-08 10:32:51,50
2026-04-08 10:33:58,47
2026-04-08 10:35:04,50
2026-04-08 10:36:10,50
2026-04-08 10:37:16,49
2026-04-08 10:38:25,55
2026-04-08 10:39:32,55
2026-04-08 10:40:38,55
2026-04-08 10:41:44,55
2026-04-08 10:42:51,55
2026-04-08 10:43:57,51
2026-04-08 10:45:04,51
2026-04-08 10:46:11,51
2026-04-08 10:47:17,51
2026-04-08 10:48:24,51
2026-04-08 10:49:30,51
2026-04-08 10:50:37,50
2026-04-08 10:51:43,50
2026-04-08 10:52:51,50
2026-04-08 10:53:58,50
2026-04-08 10:55:04,50
2026-04-08 10:56:11,48
2026-04-08 10:57:17,48
2026-04-08 10:58:23,48
2026-04-08 10:59:30,48
2026-04-08 11:00:44,48
2026-04-08 11:01:45,48
2026-04-08 11:02:52,43
2026-04-08 11:03:53,43
2026-04-08 11:05:03,48
2026-04-08 11:06:10,43
2026-04-08 11:07:18,43
2026-04-08 11:08:28,40
2026-04-08 11:09:36,40
2026-04-08 11:10:37,40
2026-04-08 11:11:48,40
2026-04-08 11:12:55,40
2026-04-08 11:14:01,40
2026-04-08 11:15:08,40
2026-04-08 11:16:14,40
2026-04-08 11:17:20,40
2026-04-08 11:18:26,40
2026-04-08 11:19:33,31
2026-04-08 11:20:39,31
2026-04-08 11:21:46,31
2026-04-08 11:22:52,31
2026-04-08 11:23:58,31
2026-04-08 11:25:06,27
2026-04-08 11:26:12,31
2026-04-08 11:27:18,27
2026-04-08 11:28:25,27
2026-04-08 11:29:31,27
2026-04-08 11:30:37,30
2026-04-08 11:31:43,30
2026-04-08 11:32:50,30
2026-04-08 11:33:56,30
2026-04-08 11:35:02,30
2026-04-08 11:36:09,30
2026-04-08 11:37:15,34
2026-04-08 11:38:21,34
2026-04-08 11:39:28,31
2026-04-08 11:40:34,34
2026-04-08 11:41:40,31
2026-04-08 11:42:46,29
2026-04-08 11:43:54,28
2026-04-08 11:45:01,28
2026-04-08 11:46:07,29
2026-04-08 11:47:13,29
2026-04-08 11:48:19,28
2026-04-08 11:49:26,30
2026-04-08 11:50:32,30
2026-04-08 11:51:38,28
2026-04-08 11:52:44,30
2026-04-08 11:53:50,30
2026-04-08 11:54:56,30
2026-04-08 11:56:03,30
2026-04-08 11:57:11,34
2026-04-08 11:58:17,34
2026-04-08 11:59:24,37
2026-04-08 12:00:30,34
2026-04-08 12:01:37,37
2026-04-08 12:02:43,43
2026-04-08 12:03:50,43
2026-04-08 12:04:56,43
2026-04-08 12:06:02,43
2026-04-08 12:07:11,43
2026-04-08 12:08:17,48
2026-04-08 12:09:23,48
2026-04-08 12:10:30,43
2026-04-08 12:11:36,48
2026-04-08 12:12:42,53
2026-04-08 12:13:49,53
2026-04-08 12:14:55,48
2026-04-08 12:16:01,53
2026-04-08 12:17:07,53
2026-04-08 12:18:13,57
2026-04-08 12:19:20,57
2026-04-08 12:20:26,57
2026-04-08 12:21:32,57
2026-04-08 12:22:38,57
2026-04-08 12:23:45,61
2026-04-08 12:24:51,57
2026-04-08 12:25:57,61
2026-04-08 12:27:03,61
2026-04-08 12:28:10,61
2026-04-08 12:29:16,61
2026-04-08 12:30:22,59
2026-04-08 12:31:28,59
2026-04-08 12:32:34,59
2026-04-08 12:33:40,61
2026-04-08 12:34:47,61
2026-04-08 12:35:53,61
2026-04-08 12:37:00,61
2026-04-08 12:38:06,61
2026-04-08 12:39:12,61
2026-04-08 12:40:19,57
2026-04-08 12:41:25,57
2026-04-08 12:42:31,57
2026-04-08 12:43:38,57
2026-04-08 12:44:44,57
2026-04-08 12:45:50,55
2026-04-08 12:46:56,55
2026-04-08 12:48:03,56
2026-04-08 12:49:09,56
2026-04-08 12:50:15,55
2026-04-08 12:51:21,56
2026-04-08 12:52:27,56
2026-04-08 12:53:34,53
2026-04-08 12:54:40,56
2026-04-08 12:55:46,56
2026-04-08 12:56:52,53
2026-04-08 12:57:59,53
2026-04-08 12:59:05,48
2026-04-08 13:00:11,48
2026-04-08 13:01:17,48
2026-04-08 13:02:23,44
2026-04-08 13:03:30,48
2026-04-08 13:04:36,48
2026-04-08 13:05:42,44
2026-04-08 13:06:48,44
2026-04-08 13:07:54,44
2026-04-08 13:09:01,44
2026-04-08 13:10:07,42
