timestamp,count
2026-03-24 09:02:47,7
2026-03-24 09:03:54,7
2026-03-24 09:05:22,7
2026-03-24 09:06:28,7
2026-03-24 09:07:37,10
2026-03-24 09:08:38,7
2026-03-24 09:09:44,10
2026-03-24 09:10:51,14
2026-03-24 09:11:57,14
2026-03-24 09:13:04,17
2026-03-24 09:14:10,14
2026-03-24 09:15:16,14
2026-03-24 09:16:23,17
2026-03-24 09:17:29,23
2026-03-24 09:18:36,24
2026-03-24 09:19:43,24
2026-03-24 09:20:49,24
2026-03-24 09:21:55,24
2026-03-24 09:23:02,24
2026-03-24 09:24:08,24
2026-03-24 09:25:15,24
2026-03-24 09:26:21,29
2026-03-24 09:27:27,31
2026-03-24 09:28:33,29
2026-03-24 09:29:39,31
2026-03-24 09:30:45,31
2026-03-24 09:31:52,31
2026-03-24 09:32:59,38
2026-03-24 09:34:05,38
2026-03-24 09:35:12,38
2026-03-24 09:36:18,38
2026-03-24 09:37:24,39
2026-03-24 09:38:31,38
2026-03-24 09:39:38,41
2026-03-24 09:40:44,41
2026-03-24 09:41:50,41
2026-03-24 09:42:56,41
2026-03-24 09:44:03,41
2026-03-24 09:45:09,49
2026-03-24 09:46:16,49
2026-03-24 09:47:22,49
2026-03-24 09:48:28,54
2026-03-24 09:49:35,49
2026-03-24 09:50:41,49
2026-03-24 09:51:48,54
2026-03-24 09:52:54,54
2026-03-24 09:54:01,55
2026-03-24 09:55:07,54
2026-03-24 09:56:13,55
2026-03-24 09:57:19,55
2026-03-24 09:58:26,55
2026-03-24 09:59:27,55
2026-03-24 10:00:34,55
2026-03-24 10:01:40,55
2026-03-24 10:02:46,53
2026-03-24 10:03:52,53
2026-03-24 10:04:59,53
2026-03-24 10:06:05,53
2026-03-24 10:07:11,53
2026-03-24 10:08:17,53
2026-03-24 10:09:24,54
2026-03-24 10:10:30,53
2026-03-24 10:11:36,54
2026-03-24 10:12:43,61
2026-03-24 10:13:49,54
2026-03-24 10:14:55,61
2026-03-24 10:16:01,61
2026-03-24 10:17:07,61
2026-03-24 10:18:14,61
2026-03-24 10:19:21,60
2026-03-24 10:20:27,60
2026-03-24 10:21:34,61
2026-03-24 10:22:40,59
2026-03-24 10:23:46,61
2026-03-24 10:24:53,59
2026-03-24 10:25:59,59
2026-03-24 10:27:05,59
2026-03-24 10:28:11,59
