timestamp,count
2026-04-02 09:03:37,5
2026-04-02 09:04:53,5
2026-04-02 09:05:59,5
2026-04-02 09:07:16,5
2026-04-02 09:08:22,5
2026-04-02 09:09:28,5
2026-04-02 09:10:34,5
2026-04-02 09:11:40,8
2026-04-02 09:12:46,8
2026-04-02 09:13:52,8
2026-04-02 09:14:57,9
2026-04-02 09:16:03,8
2026-04-02 09:17:09,9
2026-04-02 09:18:15,13
2026-04-02 09:19:20,13
2026-04-02 09:20:26,13
2026-04-02 09:21:32,9
2026-04-02 09:22:38,13
2026-04-02 09:23:44,16
2026-04-02 09:24:49,16
2026-04-02 09:25:55,17
2026-04-02 09:27:01,17
2026-04-02 09:28:07,21
2026-04-02 09:29:13,21
2026-04-02 09:30:19,21
2026-04-02 09:31:25,21
2026-04-02 09:32:30,21
2026-04-02 09:33:36,23
2026-04-02 09:34:42,23
2026-04-02 09:35:48,23
2026-04-02 09:36:54,23
2026-04-02 09:38:00,23
2026-04-02 09:39:06,23
2026-04-02 09:40:11,23
2026-04-02 09:41:17,23
2026-04-02 09:42:23,23
2026-04-02 09:43:29,23
2026-04-02 09:44:35,22
2026-04-02 09:45:41,22
2026-04-02 09:46:52,22
2026-04-02 09:47:54,23
2026-04-02 09:49:03,22
2026-04-02 09:50:04,22
2026-04-02 09:51:08,23
2026-04-02 09:52:17,23
2026-04-02 09:53:25,26
2026-04-02 09:54:32,26
2026-04-02 09:55:40,26
2026-04-02 09:56:45,26
2026-04-02 09:57:51,26
2026-04-02 09:58:57,26
2026-04-02 10:00:03,26
2026-04-02 10:01:09,26
2026-04-02 10:02:15,26
2026-04-02 10:03:21,26
2026-04-02 10:04:27,26
2026-04-02 10:05:33,26
2026-04-02 10:06:39,26
2026-04-02 10:07:45,34
2026-04-02 10:08:51,34
2026-04-02 10:09:57,29
2026-04-02 10:11:03,34
2026-04-02 10:12:09,34
2026-04-02 10:13:15,34
2026-04-02 10:14:21,32
2026-04-02 10:15:27,34
2026-04-02 10:16:33,34
2026-04-02 10:17:39,32
2026-04-02 10:18:45,32
2026-04-02 10:19:51,34
2026-04-02 10:20:57,34
2026-04-02 10:22:03,34
2026-04-02 10:23:09,34
2026-04-02 10:24:15,34
2026-04-02 10:25:21,35
2026-04-02 10:26:27,35
2026-04-02 10:27:33,35
2026-04-02 10:28:39,35
2026-04-02 10:29:45,38
2026-04-02 10:30:51,38
2026-04-02 10:31:57,38
2026-04-02 10:33:03,38
2026-04-02 10:34:09,38
2026-04-02 10:35:15,38
2026-04-02 10:36:21,38
2026-04-02 10:37:27,38
2026-04-02 10:38:33,38
2026-04-02 10:39:39,38
2026-04-02 10:40:45,38
2026-04-02 10:41:51,39
2026-04-02 10:42:57,42
2026-04-02 10:44:02,39
2026-04-02 10:45:08,42
2026-04-02 10:46:15,39
2026-04-02 10:47:21,38
2026-04-02 10:48:27,38
2026-04-02 10:49:33,38
2026-04-02 10:50:39,38
2026-04-02 10:51:45,38
2026-04-02 10:52:50,38
2026-04-02 10:53:56,38
2026-04-02 10:55:02,37
2026-04-02 10:56:08,37
2026-04-02 10:57:14,37
2026-04-02 10:58:20,37
2026-04-02 10:59:26,37
2026-04-02 11:00:32,40
2026-04-02 11:01:38,40
2026-04-02 11:02:43,40
2026-04-02 11:03:49,39
2026-04-02 11:04:55,40
2026-04-02 11:06:02,39
2026-04-02 11:07:08,39
2026-04-02 11:08:13,39
2026-04-02 11:09:19,40
2026-04-02 11:10:25,40
2026-04-02 11:11:32,40
2026-04-02 11:12:38,40
2026-04-02 11:13:44,40
2026-04-02 11:14:50,33
2026-04-02 11:15:56,33
2026-04-02 11:17:02,33
2026-04-02 11:18:08,33
2026-04-02 11:19:14,31
2026-04-02 11:20:20,31
2026-04-02 11:21:26,31
2026-04-02 11:22:32,31
2026-04-02 11:23:38,31
2026-04-02 11:24:44,31
2026-04-02 11:25:50,31
2026-04-02 11:26:57,31
2026-04-02 11:28:03,29
2026-04-02 11:29:09,30
2026-04-02 11:30:15,29
2026-04-02 11:31:21,29
2026-04-02 11:32:27,29
2026-04-02 11:33:33,29
2026-04-02 11:34:39,30
2026-04-02 11:35:45,29
2026-04-02 11:36:50,30
2026-04-02 11:37:57,30
2026-04-02 11:39:02,30
2026-04-02 11:40:09,30
2026-04-02 11:41:15,30
2026-04-02 11:42:21,30
2026-04-02 11:43:27,30
2026-04-02 11:44:33,30
2026-04-02 11:45:39,30
2026-04-02 11:46:45,26
2026-04-02 11:47:51,26
2026-04-02 11:48:57,26
2026-04-02 11:50:03,23
2026-04-02 11:51:09,23
2026-04-02 11:52:15,23
2026-04-02 11:53:21,23
2026-04-02 11:54:28,23
2026-04-02 11:55:33,22
2026-04-02 11:56:39,22
2026-04-02 11:57:46,22
2026-04-02 11:58:52,22
2026-04-02 11:59:58,22
2026-04-02 12:01:04,22
2026-04-02 12:02:10,22
2026-04-02 12:03:16,22
2026-04-02 12:04:22,22
2026-04-02 12:05:28,22
2026-04-02 12:06:34,22
2026-04-02 12:07:40,22
2026-04-02 12:08:46,22
2026-04-02 12:09:52,22
2026-04-02 12:10:58,17
2026-04-02 12:12:04,17
2026-04-02 12:13:10,17
2026-04-02 12:14:16,17
2026-04-02 12:15:22,17
2026-04-02 12:16:28,17
