timestamp,count
2026-03-23 09:02:42,7
2026-03-23 09:03:58,10
2026-03-23 09:05:04,10
2026-03-23 09:06:10,10
2026-03-23 09:07:20,10
2026-03-23 09:08:26,13
2026-03-23 09:09:32,13
2026-03-23 09:10:38,10
2026-03-23 09:11:45,13
2026-03-23 09:12:51,13
2026-03-23 09:13:57,17
2026-03-23 09:15:03,13
2026-03-23 09:16:10,17
2026-03-23 09:17:16,17
2026-03-23 09:18:22,22
2026-03-23 09:19:28,22
2026-03-23 09:20:34,17
2026-03-23 09:21:40,17
2026-03-23 09:22:46,22
2026-03-23 09:23:52,22
2026-03-23 09:24:59,23
2026-03-23 09:26:05,23
2026-03-23 09:27:11,23
2026-03-23 09:28:17,23
2026-03-23 09:29:23,26
2026-03-23 09:30:29,23
2026-03-23 09:31:35,26
2026-03-23 09:32:42,26
2026-03-23 09:33:48,26
2026-03-23 09:34:54,26
2026-03-23 09:36:01,30
2026-03-23 09:37:07,30
2026-03-23 09:38:13,30
2026-03-23 09:39:19,30
2026-03-23 09:40:24,30
2026-03-23 09:41:29,30
2026-03-23 09:42:35,30
2026-03-23 09:43:41,30
2026-03-23 09:44:48,30
2026-03-23 09:45:53,30
2026-03-23 09:46:59,34
2026-03-23 09:48:05,34
2026-03-23 09:49:10,35
2026-03-23 09:50:16,35
2026-03-23 09:51:22,35
2026-03-23 09:52:27,35
2026-03-23 09:53:34,35
2026-03-23 09:54:39,31
2026-03-23 09:55:45,35
2026-03-23 09:56:51,31
2026-03-23 09:57:57,31
2026-03-23 09:59:07,28
2026-03-23 10:00:13,28
2026-03-23 10:01:19,31
2026-03-23 10:02:25,28
2026-03-23 10:03:41,36
2026-03-23 10:04:47,36
2026-03-23 10:05:54,36
2026-03-23 10:07:00,36
2026-03-23 10:08:06,33
2026-03-23 10:09:12,33
2026-03-23 10:10:18,33
2026-03-23 10:11:25,33
2026-03-23 10:12:33,34
2026-03-23 10:13:39,34
2026-03-23 10:14:45,34
2026-03-23 10:15:51,34
2026-03-23 10:16:57,34
2026-03-23 10:18:03,32
2026-03-23 10:19:10,32
2026-03-23 10:20:16,33
2026-03-23 10:21:22,32
2026-03-23 10:22:28,37
2026-03-23 10:23:34,32
2026-03-23 10:24:41,37
2026-03-23 10:25:47,37
2026-03-23 10:26:53,37
2026-03-23 10:27:59,37
2026-03-23 10:29:05,37
2026-03-23 10:30:11,38
2026-03-23 10:31:18,38
2026-03-23 10:32:24,38
2026-03-23 10:33:30,38
2026-03-23 10:34:36,38
2026-03-23 10:35:41,38
2026-03-23 10:36:48,44
2026-03-23 10:37:54,44
2026-03-23 10:39:01,44
2026-03-23 10:40:07,44
2026-03-23 10:41:13,44
2026-03-23 10:42:19,44
2026-03-23 10:43:25,44
2026-03-23 10:44:31,44
2026-03-23 10:45:37,44
2026-03-23 10:46:43,43
2026-03-23 10:47:50,43
2026-03-23 10:48:58,43
2026-03-23 10:50:04,43
2026-03-23 10:51:10,43
2026-03-23 10:52:16,43
2026-03-23 10:53:22,44
2026-03-23 10:54:29,44
2026-03-23 10:55:35,44
2026-03-23 10:56:41,44
2026-03-23 10:57:47,44
2026-03-23 10:58:53,41
2026-03-23 10:59:59,41
2026-03-23 11:01:05,41
2026-03-23 11:02:12,34
2026-03-23 11:03:18,41
2026-03-23 11:04:25,41
2026-03-23 11:05:31,34
2026-03-23 11:06:37,34
2026-03-23 11:07:44,35
2026-03-23 11:08:50,35
2026-03-23 11:09:56,35
2026-03-23 11:11:03,35
2026-03-23 11:12:09,37
2026-03-23 11:13:15,35
2026-03-23 11:14:21,37
2026-03-23 11:15:28,36
2026-03-23 11:16:34,36
2026-03-23 11:17:40,36
2026-03-23 11:18:46,36
2026-03-23 11:19:52,32
2026-03-23 11:20:58,32
2026-03-23 11:22:04,32
2026-03-23 11:23:10,32
2026-03-23 11:24:16,32
2026-03-23 11:25:23,32
2026-03-23 11:26:29,31
2026-03-23 11:27:35,31
2026-03-23 11:28:41,30
2026-03-23 11:29:47,30
2026-03-23 11:30:54,30
2026-03-23 11:32:01,30
2026-03-23 11:33:06,30
2026-03-23 11:34:13,30
2026-03-23 11:35:19,30
2026-03-23 11:36:25,24
2026-03-23 11:37:32,24
2026-03-23 11:38:38,24
2026-03-23 11:39:45,23
2026-03-23 11:40:51,23
2026-03-23 11:41:57,23
2026-03-23 11:43:03,21
2026-03-23 11:44:09,23
2026-03-23 11:45:15,23
2026-03-23 11:46:21,21
2026-03-23 11:47:27,21
2026-03-23 11:48:35,21
2026-03-23 11:49:41,21
2026-03-23 11:50:47,21
2026-03-23 11:51:53,16
2026-03-23 11:52:59,18
2026-03-23 11:54:06,18
2026-03-23 11:55:12,18
2026-03-23 11:56:18,18
2026-03-23 11:57:25,18
2026-03-23 11:58:31,18
